715,2103,1544,2082,4488,-1306,
641,1837,1532,1178,4808,-2127,
597,1533,1507,700,4897,-1549,
444,1348,1349,1068,4908,-1339,
361,1492,1340,1825,5014,-1778,
325,1978,1510,1150,5095,-2145,
327,2005,1551,48,5177,-2293,
321,1797,1494,-763,5348,-2177,
192,1326,1353,-483,5559,-1823,
-47,1332,1360,-92,5771,-1822,
-387,1425,1465,-306,5584,-1686,
-598,1424,1462,-730,5281,-1794,
-722,1412,1496,-1199,4704,-1632,
-651,1281,1426,-1017,4402,-1945,
-589,1471,1446,-985,4198,-1706,
-591,1746,1485,-1415,4061,-1641,
-692,1948,1532,-2263,3809,-1566,
-667,1928,1430,-2822,3751,-1645,
-680,1873,1417,-3247,3686,-1372,
-781,1768,1385,-3630,3660,-1498,
-932,1739,1359,-4089,3549,-1919,
-985,1695,1409,-4797,3394,-2271,
-981,1529,1406,-5628,3346,-2386,
-1101,1239,1333,-6102,3315,-3368,
-1226,1015,1362,-6226,3011,-3958,
-1143,913,1422,-6176,2718,-4283,
-1122,796,1557,-5910,2378,-4499,
-1130,497,1656,-5184,1837,-4153,
-1214,326,1660,-3867,1033,-3346,
-1233,705,1652,-3307,348,-3339,
-1235,801,1606,-3781,-75,-3774,
-1215,458,1445,-3731,-449,-3653,
-1168,397,1366,-3529,-480,-3585,
-1153,569,1316,-3830,-331,-3837,
-1249,717,1281,-4777,-232,-4471,
-1238,577,1213,-5674,-181,-5425,
-1112,344,1310,-6361,-282,-5693,
-1107,-38,1454,-6851,-551,-5483,
-987,-610,1451,-6670,-758,-5084,
-885,-1067,1504,-5781,-838,-4001,
-973,-1226,1534,-4562,-920,-3283,
-1024,-1108,1708,-3619,-1186,-2923,
-1078,-972,1589,-2865,-1681,-2348,
-1023,-548,1424,-2609,-2044,-2336,
-1041,-255,1417,-3334,-2087,-3278,
-1118,-598,1344,-3951,-2308,-3785,
-1040,-984,1295,-4302,-2402,-3849,
-1097,-1273,1264,-4721,-2562,-3640,
-1209,-1453,1207,-5025,-3203,-3432,
-1020,-1600,1337,-5027,-3852,-3586,
-513,-1947,1661,-4698,-4071,-2817,
-61,-2661,1913,-3114,-3708,-1035,
196,-2504,1842,-1096,-2842,1060,
-217,-1554,1885,-715,-2186,1224,
-777,-1404,1659,-442,-2581,502,
-784,-1398,1308,-150,-3223,212,
-656,-1266,1164,-211,-3609,-77,
-693,-1137,1160,-765,-4148,-495,
-416,-1443,1156,-1090,-4173,-1483,
-342,-1951,1199,-790,-4278,-1561,
-289,-1993,1372,-456,-4704,-1414,
-135,-1862,1808,-718,-5206,-879,
281,-2300,1759,-36,-5060,-795,
655,-2651,1664,1907,-4685,820,
410,-1911,1776,2802,-4782,2977,
135,-1372,1776,2893,-4945,1851,
398,-1477,1582,3444,-5080,2260,
412,-1447,1523,4078,-4971,2569,
295,-1292,1428,4735,-5032,2138,
281,-1166,1376,5017,-5124,1620,
560,-1190,1448,5214,-4858,1351,
760,-1326,1505,5366,-4181,1406,
747,-1418,1499,5637,-3651,1809,
568,-1547,1452,5934,-3409,1901,
618,-1702,1235,7257,-3293,1746,
709,-1295,1388,8195,-3346,2006,
657,-778,1093,8654,-3800,2074,
1116,121,1655,8598,-3777,1476,
1557,761,1559,6957,-2992,1686,
1383,181,1493,6794,-2328,1932,
1026,-268,1534,7611,-2178,1314,
1082,-59,1458,8089,-2195,1025,
1220,315,1593,7497,-2093,999,
1366,12,1644,7093,-1801,1005,
1578,-352,1489,7597,-1152,1532,
1449,-156,1474,8015,-787,2118,
1393,452,1520,7700,-493,1799,
1499,895,1463,6928,-87,1555,
1444,1189,1437,6194,265,1414,
1223,1550,1497,5064,329,918,
1180,1475,1520,4207,273,248,
1283,1168,1462,4329,378,-101,
1363,1234,1626,4250,601,-189,
1383,1218,1594,4259,896,-267,
1259,1218,1542,4247,1126,-249,
1155,1245,1523,4093,1374,-429,
1091,1167,1560,4219,1671,-882,
1131,1159,1545,4567,2066,-1211,
1195,1371,1576,4739,2552,-1239,
1208,1853,1495,4670,3039,-1221,
1242,2657,1460,3755,3791,-1599,
1024,3132,1508,1862,4145,-1599,
716,2950,1531,-36,4220,-2117,
596,2286,1450,-947,4289,-2532,
837,1173,1292,821,4885,-2667,
590,1553,1675,993,5294,-2168,
32,2424,1642,-975,4668,-1605,
124,1665,1400,-944,4757,-3164,
