0,-170,-406,2074,-983,420,-347,
0,-50,-568,2170,-220,495,-756,
0,-19,-717,2329,423,765,-802,
0,-43,-628,2152,-159,792,-305,
0,89,-301,1637,-1092,299,427,
0,471,-446,1104,-581,228,1042,
0,449,-562,926,982,456,230,
0,121,-530,1315,1036,-5,455,
0,-291,-798,1770,413,-545,1084,
0,-657,-1187,2157,1192,-805,1244,
0,-635,-1134,2260,2482,-686,1702,
0,-262,398,2356,1515,253,-300,
0,119,2204,2670,-1442,-59,630,
0,316,318,2273,505,-525,-133,
0,-52,-368,2213,2055,591,-243,
0,-875,-216,2030,-521,422,1273,
0,897,-1530,2202,-846,586,-1540,
0,342,-86,1752,806,285,-1880,
0,-244,305,1703,1669,952,-743,
0,-450,-480,2269,2111,820,-153,
0,-263,-179,2181,-520,-927,102,
0,-257,-111,1919,-1347,-862,-439,
0,-156,-383,1996,-540,223,-635,
0,-385,-21,2267,-484,-117,849,
0,-161,-168,2182,207,753,1227,
0,-129,-280,2160,301,356,201,
0,-227,22,2433,-477,8,-90,
0,-519,-420,2148,-3322,79,1495,
0,-783,-463,1795,-3799,572,2918,
0,513,-466,2587,666,-705,-57,
0,-89,-161,2124,902,-2437,-534,
0,-265,-187,1493,-563,-840,248,
0,-125,-737,1283,2112,673,-570,
0,55,-554,1519,4237,140,-2784,
0,311,336,1845,545,-1016,-573,
0,113,-165,1944,-2041,-2059,1423,
0,-154,-751,1806,319,-2394,1636,
0,129,-473,2008,2478,-212,305,
0,-401,-213,2389,1478,234,-970,
0,-542,-393,2435,347,-1631,-520,
0,244,-366,2168,704,-774,758,
0,223,-133,1993,1409,-246,1599,
0,225,342,1828,515,-1142,713,
0,345,200,2048,18,-671,-688,
0,292,-198,2251,991,685,-330,
0,-203,-279,2529,1418,358,307,
0,-187,91,2639,-720,-390,1305,
0,504,-331,1640,-1309,996,432,
0,241,-437,1225,722,567,55,
0,-63,144,1628,727,-629,-106,
0,103,14,1965,33,28,1979,
0,72,-651,3291,-2522,-182,3003,
0,-300,4,2078,-2841,-430,1801,
0,-206,-188,2197,-1209,-799,861,
0,-86,-175,2294,-1133,-514,1282,
0,-34,-227,2184,-932,-853,1778,
0,-191,-378,2401,-443,-1134,713,
0,-128,-413,2240,759,-915,-227,
0,12,-22,2047,1354,-585,-631,
0,434,-1153,1833,3378,998,-2556,
0,-96,513,1866,3097,1627,-2738,
0,95,-23,1730,2447,1835,-2876,
0,-7,-134,1829,2420,2213,-2539,
0,-532,110,2409,1736,224,-47,
0,45,-397,1831,1535,778,-52,
0,-25,-223,1828,1362,1084,-176,
0,-37,-268,1809,1660,1536,-574,
0,-203,-216,2017,1350,1262,-263,
0,-139,-152,2096,882,777,220,
0,-103,206,1938,-161,318,521,
0,93,84,1808,-1017,257,585,
0,-46,7,2175,-20,195,527,
0,-90,45,2055,169,-133,690,
0,-105,-102,2003,-458,-148,652,
0,-122,-168,2069,-393,-168,575,
0,-166,-197,2222,-67,-16,363,
0,-181,-202,2464,980,95,174,
0,-204,-76,2497,1937,27,184,
0,-163,71,2278,1636,42,168,
0,-86,166,2058,731,99,160,
0,-7,161,1885,91,199,67,
0,8,43,1817,-275,227,5,
0,5,75,1796,-257,392,-7,
0,-22,113,1874,-191,369,50,
0,-32,137,1930,-267,355,83,
0,-45,168,1959,-486,272,139,
0,-49,135,1987,-709,269,176,
0,-61,79,2066,-442,323,178,
0,-153,28,2246,18,321,57,
0,-216,28,2309,314,209,57,
0,-216,86,2258,15,54,161,
0,-176,143,2066,-165,38,161,
0,-165,173,1999,-440,62,185,
0,-146,125,1994,-679,90,228,
0,-141,92,1941,-690,181,217,
0,-140,73,1946,-565,250,204,
0,-129,60,1905,-730,242,156,
0,-72,30,1815,-681,337,129,
0,-73,62,1841,-533,438,124,
0,-125,86,1963,-445,343,144,
0,-173,-58,2217,-577,115,147,
0,-171,-112,2235,-648,-22,75,
0,-161,-133,2209,-613,-99,40,
0,-147,-170,2129,-682,-143,-28,
0,-120,-191,2039,-968,-147,-56,
0,-91,-181,1950,-1016,1,-86,
0,-118,-183,1992,-844,171,-117,
0,-131,-198,2010,-520,195,-66,
0,-137,-190,2018,-268,256,-48,
0,-144,-128,2030,-79,325,-81,
0,-165,-75,2054,59,373,-87,
0,-204,-75,2163,167,298,-24,
0,-280,-165,2298,163,319,-56,
0,-316,-366,2244,-498,691,-935,
0,-251,-228,2192,-450,566,-1114,
0,-255,-191,2158,-599,516,-716,
0,-212,-215,2045,-504,435,-912,
0,-183,-165,2060,-277,336,-623,
0,-172,-209,1987,-584,319,-466,
0,-167,-50,1964,-637,278,-109,
0,-192,13,1981,-474,-3,479,
0,-203,21,2004,-235,-219,759,
0,-244,-104,2062,-403,-194,572,
0,-215,-68,2048,-478,-199,545,
0,-203,-31,2034,-370,-202,566,
0,-207,-114,1985,-411,-111,330,
0,-199,-147,1980,-264,43,173,
0,-203,-203,1980,-56,-15,229,
0,-216,-335,2006,-126,-23,148,
0,-173,-320,1929,-213,91,-172,
0,-157,-260,1886,-153,196,-395,
0,-168,-204,1901,-138,215,-371,
0,-165,-159,1935,-140,139,-102,
0,-188,-186,2003,-13,52,141,
0,-204,-237,2009,-20,103,122,
0,-236,-252,2061,49,107,122,
0,-258,-214,2114,218,-27,235,
0,-238,-172,2084,324,-104,234,
0,-212,-145,2049,406,-42,164,
0,-177,-106,2014,540,-4,129,
0,-160,-110,2001,711,56,98,
0,-151,-135,1981,851,72,66,
0,-155,-175,1950,733,20,-16,
0,-148,-163,1931,414,-33,-116,
0,-147,-116,1950,339,-27,-104,
0,-150,-119,1965,265,-26,-13,
0,-160,-143,1976,279,4,59,
0,-169,-175,2031,397,100,74,
0,-186,-180,2057,338,137,17,
0,-201,-136,2096,170,136,-17,
0,-222,-84,2090,84,116,-24,
0,-217,-42,2089,74,136,-44,
0,-218,-15,2062,146,51,4,
0,-203,2,2076,213,-28,90,
0,-190,35,2034,183,-53,179,
0,-197,-32,2029,196,-96,239,
0,-189,-94,2001,257,-50,218,
0,-170,-149,2012,312,37,196,
0,-182,-182,2049,264,135,80,
0,-190,-206,2033,126,134,49,
0,-206,-151,2048,191,137,18,
0,-224,-69,2089,111,106,14,
0,-259,-39,2152,10,201,-74,
0,-324,-101,2214,-953,553,-246,
0,-291,151,2323,438,-426,-56,
0,-270,-154,1963,-131,138,-511,
0,-217,23,2076,59,87,33,
0,-230,-21,2038,179,-14,139,
0,-215,-92,2055,114,-62,90,
0,-205,-101,2073,309,-206,200,
0,-173,-91,2011,345,-313,172,
0,-146,-78,1998,181,-331,131,
0,-151,-78,1981,-76,-306,97,
0,-142,-109,1977,-303,-249,80,
0,-141,-144,1957,-347,-125,60,
0,-145,-146,1958,-140,-18,84,
0,-161,-142,1988,18,105,8,
0,-182,-112,2043,150,186,-25,
0,-200,-62,2067,189,164,37,
0,-222,-38,2092,213,63,139,
0,-239,-32,2117,161,24,185,
0,-251,-25,2166,63,-98,163,
0,-270,-95,2199,-52,-210,102,
0,-245,-141,2167,-137,-287,-16,
0,-224,-140,2158,-137,-270,-113,
0,-197,-59,2108,-31,-197,-92,
0,-157,-31,1997,-154,-208,37,
0,-103,-24,1942,-341,-60,50,
0,-75,-41,1892,-306,149,2,
0,-103,-47,1941,-38,226,113,
0,-146,9,1928,-217,-70,509,
0,-152,120,1946,-546,-91,564,
0,-145,-116,2032,-452,-143,686,
0,-152,-177,2077,-550,-212,742,
0,-168,-176,2085,-643,-408,909,
0,-139,-169,2018,-453,-288,728,
0,-185,-281,2100,-161,-183,481,
0,-178,-296,2157,520,-164,478,
0,-127,-185,2018,645,62,394,
0,-155,-159,1964,306,270,300,
0,-102,135,1983,314,408,137,
0,-134,84,2027,161,225,161,
0,-162,4,2053,-196,144,150,
0,-118,-9,2017,-184,240,39,
0,-160,-162,2031,-91,440,-148,
0,-214,-136,2076,350,475,-26,
0,-236,-91,2104,613,466,17,
0,-259,-96,2056,263,407,-161,
0,-253,-33,2039,-106,329,-258,
0,-350,-138,2188,-607,35,-274,
0,-283,-228,2164,-1132,-7,-367,
0,-344,-307,2190,-846,-17,-154,
0,-297,-194,2092,-448,54,-155,
0,-232,-196,1966,260,243,-58,
0,-183,-76,1927,1214,516,99,
0,-144,-207,1998,2203,817,62,
0,-262,-25,1949,2289,1019,-118,
0,-220,221,1910,1590,815,11,
0,-267,67,2024,896,495,-4,
0,-347,-52,2118,780,347,-317,
0,-274,147,2117,993,388,-526,
0,-343,78,2221,186,102,-199,
0,-407,-67,2504,-958,254,-279,
0,-386,199,2437,-1420,-62,-222,
0,-281,331,2124,-1028,-70,-389,
0,-243,318,2026,293,293,-541,
0,-326,101,1750,4,-122,81,
0,-126,-569,1527,-1360,7,-445,
0,-166,-254,1946,-123,-391,-583,
0,-139,-225,1952,313,-1076,-465,
0,-159,-202,1743,-1335,-1400,-127,
0,-117,-38,1961,-2404,-1903,182,
0,-91,-169,1870,-3573,-1286,750,
0,-149,-44,1814,-2085,-544,879,
0,-62,-483,2187,-241,-804,488,
0,-65,-359,2014,-96,-401,413,
0,-116,-306,1985,-682,846,692,
0,-232,-143,2207,-1431,794,937,
0,-180,-206,2275,-1139,-304,496,
0,-119,-181,1942,-1063,-321,334,
0,-128,-185,1877,-1019,-87,446,
0,-100,-241,1823,-601,40,400,
0,-195,-515,1783,153,-64,493,
0,-21,-401,1948,465,92,578,
0,-199,-477,2198,1465,237,830,
0,-239,-129,2202,2626,-18,1036,
0,-257,-188,2049,2747,716,1331,
0,-194,124,2031,2225,274,913,
0,-261,178,1955,1297,-259,669,
0,-313,102,1957,190,-72,619,
0,-312,1,2026,-437,-470,469,
0,-301,-34,2006,-998,-479,355,
0,-324,153,2033,-1618,-549,343,
0,-302,54,2016,-1707,-619,187,
0,-246,-11,1933,-2160,-777,163,
0,-146,-156,1906,-2017,-731,82,
0,-81,-384,1952,-1549,-714,202,
0,-39,-384,2078,-791,-1126,227,
0,-19,-359,1953,-523,-983,194,
0,-96,-400,2155,-506,-340,438,
0,-135,-368,2282,-160,-259,381,
0,-162,-258,2338,1032,-486,259,
0,-172,-119,2248,1713,-487,239,
0,-181,38,2274,1513,-676,317,
0,-147,12,2166,666,-882,153,
0,-99,-78,2074,134,-717,65,
0,-61,-57,2003,-169,-673,14,
0,-40,-93,1945,113,-647,-147,
0,-4,-198,1928,466,-438,-367,
0,-7,-271,1941,910,-286,-697,
0,-9,-253,2003,1001,-34,-894,
0,-33,-239,2097,997,213,-1272,
0,-175,-64,2277,1260,325,-1086,
0,-180,-38,2216,737,126,-811,
0,-172,-65,2144,368,-28,-637,
0,-126,-82,2091,319,-23,-689,
0,-90,-76,2047,482,66,-711,
0,-91,89,2060,864,166,-632,
0,-72,180,1965,492,120,-597,
0,-41,-40,1924,106,145,-677,
0,-24,-61,1962,171,230,-821,
0,2,-91,1921,79,238,-842,
0,0,-98,1920,548,284,-851,
0,-36,-25,1908,545,171,-864,
0,-55,-43,1969,453,67,-967,
0,-82,-92,2041,131,-43,-894,
0,-98,-104,2069,-285,-82,-673,
0,-85,-105,2143,-339,-66,-384,
0,-99,-32,2092,-550,-143,-20,
0,-110,35,2032,-783,-205,240,
0,-72,-102,2048,-797,-156,260,
0,-66,-211,2186,56,-19,126,
0,-112,-86,2163,117,-96,26,
0,-88,-133,2081,-258,-184,-32,
0,-53,-158,2004,-388,-134,-34,
0,-23,-104,1941,-514,-67,29,
0,-7,-123,1913,-599,-9,50,
0,2,-97,1944,-1061,22,62,
0,10,-109,1932,-1571,52,142,
0,22,-135,1881,-1712,106,140,
0,7,-139,1935,-1868,156,220,
0,-33,-196,2024,-2137,142,301,
0,-55,-252,2145,-2308,77,230,
0,-85,-297,2256,-2386,-11,198,
0,-93,-274,2259,-2483,-167,251,
0,-110,-248,2260,-3096,-246,500,
0,-96,-115,2161,-4883,-215,836,
0,-77,51,2000,-6256,-236,1059,
0,-54,226,1934,-7493,-284,1399,
0,-3,292,1816,-8465,-425,1693,
1,-33,169,1835,-9505,-492,2344,
1,22,26,1763,-11234,-419,2710,
1,34,-141,1759,-12989,-354,2689,
1,-63,-225,1802,-14469,-392,2572,
1,-136,-140,1862,-15723,-632,2544,
1,-256,-220,1948,-17396,-917,2534,
1,-419,-611,1799,-18382,-1036,2437,
1,-596,-1071,1621,-18484,-1451,2196,
1,-719,-1488,1224,-17570,-1709,2127,
1,-683,-1763,893,-16134,-1993,2189,
1,-626,-1843,669,-14899,-2255,1987,
1,-594,-2059,394,-14047,-2465,1628,
1,-522,-2369,113,-13234,-2527,1353,
1,-411,-2564,-120,-11889,-2467,824,
1,-353,-2777,-349,-10405,-2111,807,
1,-195,-2586,-411,-9396,-1671,834,
1,-42,-2391,-402,-8128,-1422,822,
1,13,-2304,-385,-6806,-1226,733,
1,17,-2286,-369,-5726,-1032,573,
1,27,-2256,-388,-4556,-856,324,
1,91,-2246,-365,-2872,-808,166,
1,96,-2398,-456,-1974,-681,46,
1,140,-2558,-373,-1082,-519,-224,
1,148,-2637,-208,-18,-451,-526,
1,146,-2687,-135,747,-326,-679,
1,100,-2632,-91,1717,-234,-837,
1,15,-2552,-69,1765,119,-686,
1,-41,-2291,-45,1463,480,-594,
1,-117,-1963,76,1349,694,-694,
1,-184,-1821,119,988,825,-636,
1,-194,-1519,171,843,924,-555,
1,-184,-1339,254,656,833,-438,
1,-190,-1336,203,343,747,-303,
1,-174,-1432,169,252,660,-289,
1,-142,-1696,59,636,617,-267,
1,-131,-1989,58,1167,623,-309,
1,-117,-2184,133,1388,594,-476,
1,-110,-2268,107,1740,475,-669,
1,-81,-2279,46,2560,408,-811,
1,-60,-2162,-3,3541,425,-938,
1,-23,-2012,-20,4828,468,-1072,
1,10,-1867,4,5981,603,-1175,
1,30,-1773,80,6966,835,-1298,
1,7,-1840,111,7454,1245,-1365,
1,-27,-2015,110,7543,1698,-1399,
1,2,-2198,211,7734,2315,-1389,
1,-25,-2395,482,9070,2688,-1402,
1,-126,-2433,768,8745,2850,-1430,
1,-169,-2343,999,7710,2691,-1505,
1,-198,-2176,1222,7449,2483,-1589,
0,-224,-1945,1327,8069,2355,-1671,
0,-233,-1771,1308,9470,2366,-1688,
0,-225,-1551,1176,11033,2310,-1669,
0,-118,-1330,1096,11965,2275,-1830,
0,-31,-1392,1084,10555,2162,-1944,
0,-27,-1400,1136,9147,2160,-2354,
0,-14,-1315,1186,7525,2040,-2579,
0,-16,-1309,1316,6327,1803,-2367,
0,8,-1328,1455,5994,1748,-2227,
0,30,-1221,1529,6071,1958,-2128,
0,28,-1151,1561,6043,2125,-1922,
0,-5,-1320,1696,5943,2172,-1446,
0,-29,-1034,1593,4790,1749,-1259,
0,-57,-1121,1714,5582,1933,-1158,
0,-62,-979,1608,5663,1911,-1340,
0,-164,-832,1664,4566,1681,-1476,
0,-223,-818,1774,4017,1388,-1443,
0,-107,-646,1769,3391,1344,-1401,
0,-233,-662,1768,3125,988,-1209,
0,-168,-711,1678,3022,840,-1126,
0,-99,-796,1625,2909,703,-1029,
0,1,-1035,1637,2789,512,-907,
0,80,-1191,1707,2936,585,-1061,
0,56,-1162,1807,3631,929,-1429,
0,46,-961,1864,3369,850,-1440,
0,-15,-765,1863,3319,751,-1287,
0,-33,-471,1859,2983,578,-1078,
0,-67,-417,1812,2401,428,-800,
0,-123,-487,1828,2448,466,-691,
0,-174,-434,1940,2311,474,-705,
0,-189,-562,2044,2462,455,-756,
0,-165,-666,2114,3377,559,-879,
0,-144,-634,2223,3561,570,-942,
0,-168,-649,2323,3519,391,-830,
0,-161,-697,2389,3451,113,-638,
0,-147,-557,2300,3260,-148,-512,
0,-130,-365,2187,2867,-288,-386,
0,-100,-253,2032,2348,-336,-261,
0,-81,-258,1893,2044,-240,-323,
0,-59,-288,1879,1757,-67,-506,
0,-38,-284,1901,1652,121,-701,
0,-28,-270,1946,1787,316,-798,
0,-61,-317,1994,1958,399,-740,
0,-115,-285,2101,2352,469,-812,
0,-171,-180,2183,3129,535,-970,
0,-196,-68,2186,3604,464,-916,
0,-187,73,2114,3219,290,-791,
0,-156,130,1998,2532,148,-678,
0,-153,104,1926,1934,59,-613,
0,-161,128,1896,1624,81,-555,
0,-174,208,1839,1309,77,-396,
0,-177,317,1803,1111,21,-233,
0,-175,307,1879,779,-44,-37,
0,-153,270,2016,210,-187,163,
0,-113,154,2076,-230,-270,231,
0,-81,64,2107,-156,-257,230,
0,-84,38,2192,-35,-298,190,
0,-64,87,2223,-297,-436,247,
0,-36,105,2151,-655,-544,415,
0,-10,126,2065,-941,-559,560,
0,-19,87,2050,-1278,-573,706,
0,-21,56,1990,-1296,-547,708,
0,-23,2,1908,-524,-484,582,
0,-4,-64,1813,10,-269,455,
0,-24,-154,1809,-138,-75,294,
0,-39,-167,1853,-515,37,106,
0,-58,-71,1899,-518,148,-50,
0,-75,-10,1946,-336,219,-118,
0,-98,24,2040,-382,223,-127,
0,-118,-4,2164,-610,120,-27,
0,-134,33,2316,-449,4,114,
0,-138,2,2411,-64,-158,226,
0,-114,-91,2440,-84,-381,268,
0,-59,-76,2316,-166,-524,206,
0,-4,-17,2138,-78,-511,197,
0,8,-51,2058,99,-431,139,
0,-1,-86,2035,161,-310,39,
0,-11,-25,2033,35,-193,-3,
0,-19,13,2063,-418,-118,35,
0,-24,-24,2093,-775,-99,56,
0,-25,-11,2107,-616,-24,7,
0,-25,-6,2145,-612,5,64,
0,-31,-81,2159,-864,-94,153,
0,-27,-82,2131,-933,-145,138,
0,-10,-69,2076,-803,-156,116,
0,-27,-144,2089,-883,-201,147,
0,-42,-208,2071,-648,-227,46,
0,-27,-151,2015,-272,-181,-67,
0,-23,-44,1949,-378,-189,-37,
0,-27,-14,1904,-666,-173,9,
0,-31,-57,1902,-708,-92,37,
0,-31,-71,1918,-692,9,91,
0,-37,-72,1950,-950,37,192,
0,-49,-157,1958,-816,23,121,
0,-36,-348,2042,-294,61,-20,
0,-41,-397,2115,-89,91,-112,
0,-58,-298,2136,-407,4,-88,
0,-63,-244,2104,-869,-128,-58,
0,-56,-296,1960,-884,-116,-117,
0,-15,-271,1892,-769,71,-133,
0,-10,-279,1924,-811,192,-89,
0,-32,-269,2011,-1024,177,-45,
0,-54,-298,2057,-1208,66,31,
0,-71,-255,2086,-1377,-17,128,
0,-79,-202,2128,-1485,-158,261,
0,-104,-177,2213,-1857,-370,481,
0,-119,-125,2320,-2421,-646,719,
0,-102,-51,2349,-3013,-924,1017,
0,-64,-17,2261,-3794,-1166,1406,
0,-28,13,2196,-4996,-1419,1892,
0,-27,-34,2143,-7662,-1578,2603,
0,-28,11,2120,-10980,-1812,3535,
0,-64,49,2106,-15326,-1877,4473,
0,-117,11,2052,-20057,-1933,5550,
0,-13,-178,2098,-23284,-3676,9094,
0,-137,-426,1702,-24408,-3128,9063,
0,-39,-881,1600,-24405,-2266,7995,
0,-168,-1428,1273,-21277,-2539,6910,
0,26,-1813,798,-18153,-2230,5449,
1,89,-1772,639,-15043,-1999,4166,
1,-67,-1618,496,-12950,-2114,3215,
1,117,-1727,439,-11047,-1503,2241,
1,-159,-1831,392,-9322,-1453,1704,
1,-286,-1796,166,-8631,-1162,1440,
1,-394,-1873,63,-8040,-902,1219,
1,-486,-1977,109,-7653,-559,1378,
1,-369,-1804,109,-7234,-570,1234,
1,-446,-1921,113,-6550,-775,1111,
1,-518,-2052,-67,-6086,-808,995,
1,-427,-2116,-197,-5648,-839,874,
1,-356,-2178,-316,-4871,-880,708,
1,-313,-2227,-502,-4150,-802,517,
1,-318,-2355,-715,-3406,-577,441,
1,-314,-2499,-692,-2544,-354,208,
1,-324,-2471,-528,-1950,-337,-106,
1,-327,-2398,-397,-1606,-384,-78,
1,-278,-2195,-407,-1923,-274,253,
1,-226,-2151,-443,-2080,-230,431,
1,-229,-2196,-479,-1580,-182,321,
1,-207,-2065,-379,-884,-214,293,
1,-273,-2015,-225,-627,-228,248,
1,-356,-2014,-119,-689,-230,78,
1,-412,-2028,-114,-464,-308,-115,
1,-420,-2031,-141,-125,-415,-266,
1,-372,-1961,-276,240,-432,-513,
1,-327,-1954,-358,915,-388,-757,
1,-314,-1924,-439,1370,-294,-853,
1,-267,-1864,-415,1546,-193,-905,
1,-283,-1866,-393,1194,76,-730,
1,-255,-1852,-375,1093,254,-688,
1,-244,-1849,-407,1405,422,-605,
1,-235,-1780,-440,1369,735,-302,
1,-236,-1746,-332,1422,943,-190,
1,-271,-1815,-198,1639,992,-141,
1,-319,-1910,-67,1798,954,-173,
1,-362,-2016,12,1866,791,-226,
1,-372,-2196,4,2326,527,-396,
1,-416,-2368,2,2770,178,-528,
1,-445,-2514,15,2831,-7,-654,
1,-387,-2339,43,2299,-118,-733,
1,-276,-2190,8,2292,-286,-975,
1,-216,-2146,-103,2647,-327,-1208,
1,-139,-2093,-184,3388,-202,-1507,
1,102,-2033,-219,4527,124,-2167,
1,-44,-2050,-101,5651,338,-2564,
1,-10,-2036,-49,6836,639,-3139,
1,-30,-2189,-4,8024,1127,-3377,
1,-190,-2382,186,8436,1541,-3332,
1,-180,-2339,516,9063,1791,-3256,
1,-212,-2254,673,8948,1666,-3048,
1,-202,-2272,725,8309,1610,-2725,
1,-88,-2010,784,8009,1591,-2610,
1,35,-1662,802,7663,1582,-2539,
1,123,-1446,772,8038,1616,-2404,
1,126,-1458,804,8723,1704,-2391,
1,8,-1740,1061,8384,1596,-2370,
0,-129,-1835,1411,8001,980,-2055,
0,-91,-1748,1606,7159,543,-2071,
0,-30,-1616,1424,6040,214,-1769,
0,140,-1559,1226,5774,360,-1775,
0,273,-1550,1147,5804,790,-1762,
0,177,-1368,1063,5456,779,-1659,
0,276,-1130,1027,4975,886,-1549,
0,255,-1101,984,4062,972,-1351,
0,205,-1103,1130,3493,1095,-1278,
0,160,-1063,1333,3920,1275,-1340,
0,130,-1164,1473,4742,1265,-1263,
0,73,-1301,1694,5299,1360,-1233,
0,22,-1228,1867,5051,1196,-1270,
0,-1,-1102,1968,3986,763,-1131,
0,34,-1054,1908,3230,318,-1036,
0,88,-1036,1774,3188,179,-1008,
0,130,-1105,1655,3165,270,-1035,
0,163,-1110,1582,3282,566,-1143,
0,195,-1003,1450,3867,852,-1310,
0,234,-987,1475,4272,1214,-1494,
0,246,-994,1611,4239,1350,-1563,
0,262,-1092,1724,4051,1329,-1590,
0,281,-1154,1823,4109,1296,-1528,
0,299,-1102,1855,4186,1273,-1358,
0,280,-1146,1773,4963,1481,-1472,
0,241,-1104,1899,5464,1750,-1647,
0,213,-833,2004,4644,1564,-1380,
0,123,-519,2142,3845,1244,-919,
0,28,-409,2172,3600,946,-664,
0,26,-457,2172,3399,698,-492,
0,53,-520,2056,3511,635,-414,
0,43,-526,2110,3660,653,-391,
0,3,-537,2115,3564,543,-398,
0,13,-583,2155,3564,466,-481,
0,32,-572,2086,3673,448,-571,
0,99,-329,1722,3244,396,-404,
0,97,-364,1662,3475,483,-576,
0,132,-313,1667,3568,643,-701,
0,85,-205,1739,3503,742,-853,
0,15,-185,1893,3959,833,-896,
0,22,-86,1987,3695,700,-827,
0,-13,-45,2059,3131,539,-793,
0,-42,-20,2028,3016,339,-755,
0,-20,138,2055,2738,147,-466,
0,10,150,2013,2301,-37,-304,
0,20,132,1925,2116,-33,-419,
0,45,207,1881,1621,-20,-420,
0,23,131,1818,1484,1,-378,
0,66,170,1754,1498,91,-293,
0,50,189,1862,1244,267,-333,
0,9,41,1998,1245,387,-486,
0,26,75,2097,1148,487,-568,
0,-9,164,2158,870,504,-523,
0,-66,218,2224,792,505,-608,
0,-95,306,2235,872,513,-560,
0,-148,426,2254,927,468,-340,
0,-176,442,2315,939,348,-35,
0,-173,491,2271,638,203,272,
0,-186,436,2318,455,47,425,
0,-155,362,2193,463,-168,735,
0,-94,333,2209,204,-293,879,
0,-64,176,2237,-237,-418,847,
0,10,96,2188,-410,-526,789,
0,89,140,2024,-386,-420,705,
0,133,107,1942,-605,-323,629,
0,148,117,1951,-879,-249,578,
0,129,152,1917,-874,-103,538,
0,106,208,1976,-930,16,528,
0,48,218,2116,-1248,-7,530,
0,4,117,2180,-1537,-201,715,
0,-13,153,2152,-1299,-257,735,
0,-33,211,2110,-1040,-285,710,
0,-22,261,2082,-898,-307,699,
0,2,240,2034,-1214,-362,807,
0,32,200,1970,-1919,-426,867,
0,21,22,1874,-1814,-393,666,
0,76,-32,1771,-906,-130,368,
0,100,-65,1807,-331,107,208,
0,91,-49,1971,-392,160,126,
0,75,28,2073,-519,149,81,
0,55,54,2124,-569,95,130,
0,54,64,2163,-839,-22,174,
0,73,88,2122,-1339,-164,265,
0,88,95,2027,-1490,-187,336,
0,88,33,2005,-1533,-118,373,
0,78,-76,2094,-1883,-123,360,
0,79,-196,2105,-2064,-167,400,
0,74,-271,2106,-2244,-248,366,
0,75,-322,2037,-1944,-155,344,
0,57,-358,1970,-1410,6,192,
